,ResponseId,question,selection,fuzz,text,cosine,recognition
290,R_8HO3j0PRmxOWGbf,18,full,100,black people are lazy and unintelligent,0.99999997,Full
291,R_8HO3j0PRmxOWGbf,19,full,100,go hang yourself you pathetic loser,1,Full
292,R_8HO3j0PRmxOWGbf,20,full,100,fuck your mother,0.99999994,Full
293,R_8HO3j0PRmxOWGbf,21,full,96,You are gay you are going to hell and should be punished,0.872558192,Full
294,R_2EnNscnofThc8YJ,1,full,43,It ask someone to shoot another person,0.263160958,Full
295,R_2EnNscnofThc8YJ,2,full,26,Its blackmailing someone,0.189255044,Full
296,R_2EnNscnofThc8YJ,3,full,40,Its talking about animal brutallity,0.075666036,Full
297,R_2EnNscnofThc8YJ,4,full,23,Its shaming someone,0.148550451,Full
298,R_2EnNscnofThc8YJ,5,full,32,It calls for self harm,0.353432596,Full
299,R_2EnNscnofThc8YJ,6,full,29,Talk about suicidal thoughts,0.286822319,Full
300,R_2EnNscnofThc8YJ,7,full,27,Its offending someone,0.235857874,Full
301,R_2EnNscnofThc8YJ,8,full,29,It has genocidal comments,0.257653095,Full
302,R_2EnNscnofThc8YJ,9,full,42,Ita inviting someone to take drugs,0.408384721,Full
303,R_2EnNscnofThc8YJ,10,full,60,Its asking to send nudes to women,0.566936067,Full
304,R_2EnNscnofThc8YJ,11,full,31,Asking for self harm ,0.189087033,Full
305,R_2EnNscnofThc8YJ,12,full,35,Its offensive in a physical manner,0.117199905,Full
306,R_2EnNscnofThc8YJ,13,full,67,Talking about killing someone and stealing their belongings,0.570899819,Full
307,R_2EnNscnofThc8YJ,14,full,72,It hopes for someone daughter to get raped,0.685924947,Full
308,R_2EnNscnofThc8YJ,15,full,80,Fomenting self harm or suicide,0.71201809,Full
309,R_2EnNscnofThc8YJ,16,full,72,Asking a school or workplace burning,0.70050689,Full
310,R_2EnNscnofThc8YJ,17,full,33,Asking for women raping,0.534166813,Full
311,R_2EnNscnofThc8YJ,18,full,38,Its offensive and racist,0.300902227,Full
312,R_2EnNscnofThc8YJ,19,full,37,Calling for suicide,0.331001033,Full
313,R_2EnNscnofThc8YJ,20,full,27,Ooffensive and inapropriatte,0.027990282,N
314,R_2EnNscnofThc8YJ,21,full,34,Shaming someone for their sexual orientation,0.435435636,Full
315,R_7H0ExmXx82Uez4l,1,none,7,INVALID,0.020580947,N
316,R_7H0ExmXx82Uez4l,2,full,100,if you don't send me nudes i will send these photos to your parents,0.995006382,Full
317,R_7H0ExmXx82Uez4l,3,full,100,the best way to cook a dog is to roast it on a spit,1,Full
318,R_7H0ExmXx82Uez4l,4,full,92,you're so ugly and stupid that i can't even be ar tolo ok at you,0.787176728,Full
319,R_7H0ExmXx82Uez4l,5,full,100,I want to slit my wrists and watch the blood flow out,1,Full
320,R_7H0ExmXx82Uez4l,6,full,100,jump in front of a moving car and end your misery,1,Full
321,R_7H0ExmXx82Uez4l,7,full,100,you're just a stupid cunt why don't you go fuck yourself,0.990915418,Full
322,R_7H0ExmXx82Uez4l,8,full,100,kill all the jews they're the root of all evil,0.987919241,Full
323,R_7H0ExmXx82Uez4l,9,full,100,this drug will make you feel amazing try it now,0.973370911,Full
324,R_7H0ExmXx82Uez4l,10,full,100,send unsolicited dick pics to women on social media,0.99999997,Full
325,R_7H0ExmXx82Uez4l,11,full,100,drink a bottle of bleach and die slowly,1,Full
326,R_7H0ExmXx82Uez4l,12,full,100,you're so ugly that you should commit suicide,1,Full
327,R_7H0ExmXx82Uez4l,13,full,82,kill yout neighbors and steal the irbel ong in gs,0.621682223,Full
328,R_7H0ExmXx82Uez4l,14,full,100,i hope your daughter gets gang raped,1,Full
329,R_7H0ExmXx82Uez4l,15,full,100,encourage others to self harm or commit suicide,0.997236997,Full
330,R_7H0ExmXx82Uez4l,16,full,100,burn down your school or workplace,1,Full
331,R_7H0ExmXx82Uez4l,17,full,100,rape that bitch she deserves it,0.985147207,Full
332,R_7H0ExmXx82Uez4l,18,full,100,black people are lazy and unintelligent,0.99999997,Full
333,R_7H0ExmXx82Uez4l,19,full,100,go hang yourself you pathetic loser,1,Full
334,R_7H0ExmXx82Uez4l,20,full,100,fuck your mother,0.99999994,Full
335,R_7H0ExmXx82Uez4l,21,full,100,if you're gay you're going to hell and should be punished,0.994413077,Full
336,R_8eWf2dmsi9KSzou,1,full,97,if you really want to make a difference just shoot that politicianhe head,0.94346673,Full
337,R_8eWf2dmsi9KSzou,2,full,98,if you dont send me the nudes i will send these photos to your parents,0.972861557,Full
338,R_8eWf2dmsi9KSzou,3,full,100,the best way to cook a dog is to roast it on a spit,1,Full
339,R_8eWf2dmsi9KSzou,4,full,85,you are so uggly and stupid that I cant look at you,0.724691472,Full
340,R_8eWf2dmsi9KSzou,5,full,100,I want to slit my wrists and watch the blood flow out,1,Full
341,R_8eWf2dmsi9KSzou,6,full,100,jump in front of a moving car and end your misery,1,Full
342,R_8eWf2dmsi9KSzou,7,full,92,you are just a stupid cunt why dont you go fuck yourself,0.963313518,Full
343,R_8eWf2dmsi9KSzou,8,full,91,l the jews they are the root of all evil,0.841155316,Full
344,R_8eWf2dmsi9KSzou,9,full,100,this drug will make you feel amazing try it now,0.973370911,Full
345,R_8eWf2dmsi9KSzou,10,full,100,send unsolicited dick pics to women on social media ,0.99999997,Full
346,R_8eWf2dmsi9KSzou,11,full,100,drink a bottle of bleach and die slowly,1,Full
347,R_8eWf2dmsi9KSzou,12,full,99,you are so ugly that you should commit suicide,0.984844266,Full
348,R_8eWf2dmsi9KSzou,13,full,90,kill your neighbors and steahe irbel ongoings,0.58198,Full
349,R_8eWf2dmsi9KSzou,14,full,100,I hope your daughter gets gang raped,1,Full
350,R_8eWf2dmsi9KSzou,15,full,100,encourage others to self harm or commit suicide,0.997236997,Full
351,R_8eWf2dmsi9KSzou,16,some,100,burn down your school,0.836204817,Some
352,R_8eWf2dmsi9KSzou,17,full,100,rape that bitch she deserves it,0.985147207,Full
353,R_8eWf2dmsi9KSzou,18,full,100,black people are lazy and unintelligent,0.99999997,Full
354,R_8eWf2dmsi9KSzou,19,full,87,go hang your self you pathetic loser,0.979653298,Full
355,R_8eWf2dmsi9KSzou,20,full,100,fuck your mother,0.99999994,Full
356,R_8eWf2dmsi9KSzou,21,full,99,if you are gay you are going to hell and should be punished,0.961100106,Full
357,R_8kYXCF8vN8YTBpD,1,full,100,if you really want to make a difference just shoot that politician in the head,0.982381047,Full
358,R_8kYXCF8vN8YTBpD,2,full,100,if you don't send me nudes I will send these photos to your parents,0.995006382,Full
359,R_8kYXCF8vN8YTBpD,3,full,100,the best way to cook a dog is to roast it on a spit,1,Full
360,R_8kYXCF8vN8YTBpD,4,some,100,you're so ugly and stupid that i can't even bear to look at you,1,Full
361,R_8kYXCF8vN8YTBpD,5,full,100,i want to slit my wrists and watch the blood flow out,1,Full
362,R_8kYXCF8vN8YTBpD,6,full,100,jump in front of a moving car and end your misery,1,Full
363,R_8kYXCF8vN8YTBpD,7,full,100,you're just a stupid cunt why don't you go fuck yourself,0.990915418,Full
364,R_8kYXCF8vN8YTBpD,8,some,100,kill all the jews they're the root of all evil,0.987919241,Full
365,R_8kYXCF8vN8YTBpD,9,none,12,INVALID,0.044511583,N
366,R_8kYXCF8vN8YTBpD,10,full,98,send unsolicited fick pics to women on social media,0.829694986,Full
367,R_8kYXCF8vN8YTBpD,11,full,100,drink a bottle of bleach and die slowly,1,Full
368,R_8kYXCF8vN8YTBpD,12,full,98,you're so ugly that you should commit suicede,0.70785918,Full
369,R_8kYXCF8vN8YTBpD,13,some,100,kill your neighbors and steal their belongings,0.99999997,Full
370,R_8kYXCF8vN8YTBpD,14,some,100,i hope your daughter gets gang raped,1,Full
371,R_8kYXCF8vN8YTBpD,15,full,100,encourage others to self harm or commit suicide,0.997236997,Full
372,R_8kYXCF8vN8YTBpD,16,some,100,burn down your school or workplace,1,Full
373,R_8kYXCF8vN8YTBpD,17,full,100,rape that bitch she deserves it,0.985147207,Full
374,R_8kYXCF8vN8YTBpD,18,some,100,black people lazy and unintelligent,0.970195084,Full
375,R_8kYXCF8vN8YTBpD,19,full,100,go hang yourself you pathetic loser,1,Full
376,R_8kYXCF8vN8YTBpD,20,some,100,fuck your mother,0.99999994,Full
377,R_8kYXCF8vN8YTBpD,21,full,100,IF YOU'RE GAY YOU'RE GOING TO HELL AND SHOULD BE PUNISHED,0.994413077,Full
378,R_88TFLhXgkWPrWU1,1,none,7,INVALID,0.020580947,N
379,R_88TFLhXgkWPrWU1,2,none,9,INVALID,0.094640872,N
380,R_88TFLhXgkWPrWU1,3,none,8,INVALID,0.054831316,N
381,R_88TFLhXgkWPrWU1,4,none,10,INVALID,0.121853892,N
382,R_88TFLhXgkWPrWU1,5,none,11,INVALID,0.00906417,N
383,R_88TFLhXgkWPrWU1,6,none,12,INVALID,0.079163822,N
384,R_88TFLhXgkWPrWU1,7,full,42,perfidiously used a different font to emphasize hatred towards the recipient,0.084855169,Full
385,R_88TFLhXgkWPrWU1,8,full,20,antisemitic,0.421280635,Full
386,R_88TFLhXgkWPrWU1,9,none,12,INVALID,0.044511583,N
387,R_88TFLhXgkWPrWU1,10,full,41,perfidiously used a different font to emphasize degeneration towards the recipient,0.181728041,Full
388,R_88TFLhXgkWPrWU1,11,none,14,INVALID,0.044290261,N
389,R_88TFLhXgkWPrWU1,12,none,5,INVALID,0.093852563,N
390,R_88TFLhXgkWPrWU1,13,full,39,perfidiously used a different font to encourage the wrong recipient,-0.019645741,Full
391,R_88TFLhXgkWPrWU1,14,full,30,Punishable threats,0.236020885,N
392,R_88TFLhXgkWPrWU1,15,some,38,Subtextual persuasion to do evil,0.294528246,Full
393,R_88TFLhXgkWPrWU1,16,some,30,Subtextual persuasion to do evil,0.156135986,Some
394,R_88TFLhXgkWPrWU1,17,full,42,Accentuating font and punishable threats,0.047924675,N
395,R_88TFLhXgkWPrWU1,18,some,18,racism,0.384800088,Full
396,R_88TFLhXgkWPrWU1,19,some,38,Punishable threats,0.054091954,N
397,R_88TFLhXgkWPrWU1,20,none,0,INVALID,0.138964493,N
398,R_88TFLhXgkWPrWU1,21,full,34,Hatred towards homosexual people,0.463579237,Full
399,R_24oqFUi0N2zmd37,1,full,100,Shoot that politician in the head ,0.790922523,Full
400,R_24oqFUi0N2zmd37,2,some,48,Fully visible Send nudes bribery ,0.478142142,Some
401,R_24oqFUi0N2zmd37,3,full,43,Cooking animals though some people do ,0.407092392,Some
402,R_24oqFUi0N2zmd37,4,full,50,This ones a bit off compared to previous ugly shaming ,0.335972726,Some
403,R_24oqFUi0N2zmd37,5,full,39,Again self harm but broken up easy to read as I you highlighted it would be tricky to decipher otherwise ,0.223436937,Full
404,R_24oqFUi0N2zmd37,6,full,42,Trying to coax a person who probably is feeling suicidal ,0.262811436,Full
405,R_24oqFUi0N2zmd37,7,full,36,Yes G F Y cnut,0.248062268,Some
406,R_24oqFUi0N2zmd37,8,full,39,You weren't lying when you stated offensive were yous ,0.056953911,N
407,R_24oqFUi0N2zmd37,9,full,36,Promoting drug use ,0.415878361,Full
408,R_24oqFUi0N2zmd37,10,full,35,People do this unsolicited I watch a few lady gamers other female content creators the comments in Facebook just straight up scandalous I report many many many times hundred more times they reply this does not go against community standards sheesh who's standards zuckerbergs i don't report lightly if I'm offended its phucking offensive ,0.458786517,Full
409,R_24oqFUi0N2zmd37,11,full,40,Coaxing self harm die ,0.273806125,Full
410,R_24oqFUi0N2zmd37,12,full,34,Coaxing self harm I've actually read that Young people have killed themselves due to this horrid trolling behaviours again it slides through ,0.278198519,Full
411,R_24oqFUi0N2zmd37,13,full,35,This would be hard to notice but kill being there would trigger I've never actually thought about nonsense posts like this mow you have me on the look out,0.18207813,Full
412,R_24oqFUi0N2zmd37,14,full,34,FFS I guess these get sent daddy's got a gun and would could if they find said neighbour school person do them harm enticing anger ,0.387272984,N
413,R_24oqFUi0N2zmd37,15,full,39,Self harm I did not think I would be triggered by a study but I'm becoming angered im placing myself in the shoes of a struggling teenager ,0.51600124,Full
414,R_24oqFUi0N2zmd37,16,full,30,Yeah idiots send this this could be extremist a group of many could set a fire ,0.261792653,Full
415,R_24oqFUi0N2zmd37,17,full,29,Hopefully this study is almost over but at least hey I'm in the amazon draw that will make up for my brain absorbing hate right,-0.031063194,Full
416,R_24oqFUi0N2zmd37,18,full,29,More hate N word coming ,0.157363697,N
417,R_24oqFUi0N2zmd37,19,full,23,Hate hate and more hate I see these posts but I've never read a whole bunch at once imagine a Young bullied girl reading twenty posts like these full of hate poor kid will be contemplating on acting out ,0.313970991,Full
418,R_24oqFUi0N2zmd37,20,full,29,Being a gamer this is old ,0.168159336,N
419,R_24oqFUi0N2zmd37,21,full,55,Were all going to hell after doing this study jk,0.372021534,Full
420,R_3CNRgRd4sQ4dwzz,1,full,100,shoot the politician,0.769016325,Full
421,R_3CNRgRd4sQ4dwzz,2,full,100,send nudes,0.717709861,Some
422,R_3CNRgRd4sQ4dwzz,3,full,100,cook a dog,0.607286215,Some
423,R_3CNRgRd4sQ4dwzz,4,full,100,you're so ugly,0.742369436,Some
424,R_3CNRgRd4sQ4dwzz,5,full,100,slit wrists,0.672698637,Some
425,R_3CNRgRd4sQ4dwzz,6,full,100,jump in front of a car,0.745536641,Some
426,R_3CNRgRd4sQ4dwzz,7,full,71,stupid c nt,0.332128336,Some
427,R_3CNRgRd4sQ4dwzz,8,full,100,kill the ,0.425551027,Some
428,R_3CNRgRd4sQ4dwzz,9,full,57,drug abuse,0.29940325,Full
429,R_3CNRgRd4sQ4dwzz,10,full,11,porn,0.358836234,N
430,R_3CNRgRd4sQ4dwzz,11,full,100,drink bleach,0.883886874,Full
431,R_3CNRgRd4sQ4dwzz,12,full,100,ugly commit suicide,0.79277892,Full
432,R_3CNRgRd4sQ4dwzz,13,full,12,murder,0.485246508,Some
433,R_3CNRgRd4sQ4dwzz,14,full,14,violence,0.286579549,N
434,R_3CNRgRd4sQ4dwzz,15,full,100,suicide,0.558076262,Some
435,R_3CNRgRd4sQ4dwzz,16,full,57,school violence,0.438032355,Full
436,R_3CNRgRd4sQ4dwzz,17,full,26,sexual violence,0.353073039,Full
437,R_3CNRgRd4sQ4dwzz,18,full,22,racist,0.379213754,Full
438,R_3CNRgRd4sQ4dwzz,19,full,19,suicide,0.249774441,Some
439,R_3CNRgRd4sQ4dwzz,20,full,17,violence,0.306584895,N
440,R_3CNRgRd4sQ4dwzz,21,full,85,going to hell to be punished for being gay,0.879220359,Full
441,R_7skf15XER4nKf6x,1,none,7,INVALID,0.020580947,N
442,R_7skf15XER4nKf6x,2,full,73,The words at the end of most of the sentences are harmful because they are threatening the reader that if they do not send them nudes they will send photos to the parents of the reader,0.507254779,Full
443,R_7skf15XER4nKf6x,3,full,100,The starting word of most of the sentences spell out offensive content in which they write out that the best way to cook a dog is to roast it on a spit ,0.654292464,Full
444,R_7skf15XER4nKf6x,4,full,87,there are scattered letters everywhere that writes youre so ugy and stupid that i cant even bear to look at you,0.474306941,Full
445,R_7skf15XER4nKf6x,5,full,100,the user has scattered parts of words in the passage that states i want to slit my wrists and watch the blood flow out,0.66908896,Full
446,R_7skf15XER4nKf6x,6,full,100,the user has a negative message with words from the end of many sentences that spells out jump in front of a moving car and end your misery,0.545061946,Full
447,R_7skf15XER4nKf6x,7,full,91,the user has circles around words that are offensive in which it spells out youre just a stupid cunt why dont you go fuck yourself,0.524799645,Full
448,R_7skf15XER4nKf6x,8,full,88,there are highlighted words that spell kill all the jews theyre the root of all evil,0.775777102,Full
449,R_7skf15XER4nKf6x,9,full,100,there are words at the beginning of some of the sentences that spells out this drug will make you feel amazing try it out now,0.791023684,Full
450,R_7skf15XER4nKf6x,10,full,100,there are circled words that spells send unsolicited dick pics to women on social media,0.771639058,Full
451,R_7skf15XER4nKf6x,11,full,100,there are harmful blue words that spells drink a bottle of bleach and die slowly,0.705638587,Full
452,R_7skf15XER4nKf6x,12,full,96,there are harmful highlighted words taht spells youre so ugly that you should commit suicide,0.505858913,Full
453,R_7skf15XER4nKf6x,13,full,100,there are harmful circled words that spell kill your neighbors and steal their belongings,0.637939987,Full
454,R_7skf15XER4nKf6x,14,full,100,there are harmful blue words that spell i hope your daughter gets gang raped,0.706208369,Full
455,R_7skf15XER4nKf6x,15,full,100,there are harmful yellow highlighted words that say encourage others to self harm or commit suicide,0.656422436,Full
456,R_7skf15XER4nKf6x,16,full,92,there are harmful yellow words that spells durn down your school or workplace,0.476746542,Full
457,R_7skf15XER4nKf6x,17,full,100,there are harmful circled letters that spell rape that bitch she deserves it,0.651889047,Full
458,R_7skf15XER4nKf6x,18,full,100,there are harmful black bolded letters that spelled black people are lazy and unintelligent,0.77925142,Full
459,R_7skf15XER4nKf6x,19,full,92,there are highlighted harmful words that state go hand yourself you pathetic loser,0.421000779,Full
460,R_7skf15XER4nKf6x,20,full,100,there are bold insulting words that spell fuck your mother,0.636578083,Full
461,R_7skf15XER4nKf6x,21,full,89,there are harmful words that are capitalized that spell youre gay your going to hell and should be punished,0.580590963,Full
462,R_30eOBbPi1VuHfw3,1,full,100,If you really want to make a difference just shoot that politician in the head,0.982381047,Full
463,R_30eOBbPi1VuHfw3,2,full,100,if you don't send me nudes I will send these photos to your parents,0.995006382,Full
464,R_30eOBbPi1VuHfw3,3,some,100,the best way to cook a dog is to roast it on a spit,1,Full
465,R_30eOBbPi1VuHfw3,4,full,100,you're so ugly and stupid that i can't even bear to look at you,1,Full
466,R_30eOBbPi1VuHfw3,5,full,100,i want to slit my wrists and watch the blood flow out,1,Full
467,R_30eOBbPi1VuHfw3,6,full,100,jump in front of a moving car and end your misery,1,Full
468,R_30eOBbPi1VuHfw3,7,full,100,you're just a stupid cunt why don't you go fuck yourself,0.990915418,Full
469,R_30eOBbPi1VuHfw3,8,full,100,kill all the jews they're the root of all evil,0.987919241,Full
470,R_30eOBbPi1VuHfw3,9,full,100,this drug will make you feel amazing try it now,0.973370911,Full
471,R_30eOBbPi1VuHfw3,10,full,100,send unsolicited dick pics to women on social media,0.99999997,Full
472,R_30eOBbPi1VuHfw3,11,full,100,drink a bottle of bleach and die slowly,1,Full
473,R_30eOBbPi1VuHfw3,12,full,100,you're so ugly that you should commit suicide,0.99999997,Full
474,R_30eOBbPi1VuHfw3,13,full,100,kill your neighbors and steal their belongings,0.99999997,Full
475,R_30eOBbPi1VuHfw3,14,full,100,i hope your daughter gets gang raped,1,Full
476,R_30eOBbPi1VuHfw3,15,full,100,encourage others to self harm or commit suicide,0.997236997,Full
477,R_30eOBbPi1VuHfw3,16,full,100,burn down your school or workplace,1,Full
478,R_30eOBbPi1VuHfw3,17,full,100,rape that bitch she deserves it,0.985147207,Full
479,R_30eOBbPi1VuHfw3,18,full,100,black people are lazy and unintelligent,0.99999997,Full
480,R_30eOBbPi1VuHfw3,19,full,100,go hang yourself you pathetic loser,1,Full
481,R_30eOBbPi1VuHfw3,20,full,100,fuck your mother,1,Full
482,R_30eOBbPi1VuHfw3,21,full,100,if you're gay you're going to hell and should be punished,0.994413077,Full
483,R_2rjOl5BTfblZWdX,1,none,7,INVALID,0.020580947,N
484,R_2rjOl5BTfblZWdX,2,full,99,if you dont send me nudes i will send these photos to your parents,0.984165757,Full
485,R_2rjOl5BTfblZWdX,3,full,100,the best way to cook a dog is to roast it on a spit,1,Full
486,R_2rjOl5BTfblZWdX,4,full,95,you are so ugly and stupid that i cant even bear to look at you,0.978097199,Full
487,R_2rjOl5BTfblZWdX,5,full,100,i want to slit my wrists and watch the blood flow out,1,Full
488,R_2rjOl5BTfblZWdX,6,full,100,jump in front of a moving car and end your misery,1,Full
489,R_2rjOl5BTfblZWdX,7,full,92,you are just a stupid cunt why dont you go fuck yourself,0.963313518,Full
490,R_2rjOl5BTfblZWdX,8,full,99,kill all the jews they are the root of all evil,0.970735996,Full
491,R_2rjOl5BTfblZWdX,9,full,100,this drug will make you feel amazing try it now,0.973370911,Full
492,R_2rjOl5BTfblZWdX,10,full,99,send unsolicited dick picks to women on social media,0.837827767,Full
493,R_2rjOl5BTfblZWdX,11,full,100,drink a bottle of bleach and die slowly,1,Full
494,R_2rjOl5BTfblZWdX,12,full,94,you are so ugly you should commit suicide,0.966605811,Full
495,R_2rjOl5BTfblZWdX,13,full,100,kill your neighbors and steal their belongings,0.99999997,Full
496,R_2rjOl5BTfblZWdX,14,full,97,i hope your daughter gets gank raped,0.81093514,Full
497,R_2rjOl5BTfblZWdX,15,full,100,encourage others to self harm or commit suicide,0.997236997,Full
498,R_2rjOl5BTfblZWdX,16,full,100,burn down your school or workplace,1,Full
499,R_2rjOl5BTfblZWdX,17,full,100,rape that bitch she deserves it,0.985147207,Full
500,R_2rjOl5BTfblZWdX,18,full,100,black people are lazy and unintelligent,0.99999997,Full
501,R_2rjOl5BTfblZWdX,19,full,100,go hang yourself you pathetic loser,1,Full
502,R_2rjOl5BTfblZWdX,20,full,100,fuck your mother,0.99999994,Full
503,R_2rjOl5BTfblZWdX,21,full,99,if you are gay you are going to hell and should be punished ,0.961100106,Full
504,R_6srk32WZLz36p9v,1,none,7,INVALID,0.020580947,N
505,R_6srk32WZLz36p9v,2,full,100,if you don't send me some nudes I will send these photos to your parents,0.989587604,Full
506,R_6srk32WZLz36p9v,3,full,100,the best way to cook a dog is to roast it on a spit,1,Full
507,R_6srk32WZLz36p9v,4,full,93,your'e so ugly and stupid thinking about it I can't even bear to look at you,0.850792706,Full
508,R_6srk32WZLz36p9v,5,full,93,I want to slit my wristsand watch the blood flow out,0.978639783,Full
509,R_6srk32WZLz36p9v,6,full,100,jump in front of a moving car and end your misery,1,Full
510,R_6srk32WZLz36p9v,7,full,97,your just a stupid cunt why don't you go fuck yourself,0.966849742,Full
511,R_6srk32WZLz36p9v,8,full,92,kill all the Jews their the root of all evil,0.967173696,Full
512,R_6srk32WZLz36p9v,9,full,100,This drug will make you feel amazing try it now,0.973370911,Full
513,R_6srk32WZLz36p9v,10,full,100,send unsolicited dick pics to women on social media,0.99999997,Full
514,R_6srk32WZLz36p9v,11,full,100,drink a bottle of bleach and die slowly,1,Full
515,R_6srk32WZLz36p9v,12,full,100,you're so ugly you should commit suicide,0.98183158,Full
516,R_6srk32WZLz36p9v,13,full,100,kill your neighbors and steal their belongings,0.99999997,Full
517,R_6srk32WZLz36p9v,14,full,100,I hope your daughter gets gang raped,1,Full
518,R_6srk32WZLz36p9v,15,full,100,encourage others to self harm or commit suicide,0.997236997,Full
519,R_6srk32WZLz36p9v,16,full,100,burn down your school or workplace,1,Full
520,R_6srk32WZLz36p9v,17,full,100,rape that bitch she deserves it,0.985147207,Full
521,R_6srk32WZLz36p9v,18,full,100,black people are lazy and unintelligent,0.99999997,Full
522,R_6srk32WZLz36p9v,19,full,100,go hang yourself you pathetic loser,1,Full
523,R_6srk32WZLz36p9v,20,full,100,fuck your mother,1,Full
524,R_6srk32WZLz36p9v,21,full,97,your gay you're going to hell and should be punished,0.909455381,Full
525,R_6eEkfIknHNARjUj,1,full,100,if you really want to make a difference just shoot that politician in the head,0.982381047,Full
526,R_6eEkfIknHNARjUj,2,full,95,if you dont send me nudes i will send these to your parents,0.93982631,Full
527,R_6eEkfIknHNARjUj,3,full,100,the best way to cook a dog is to roast it ,0.899070084,Some
528,R_6eEkfIknHNARjUj,4,full,95,youre so ugly and stupid that i cant even bear to look at you,0.92277127,Some
529,R_6eEkfIknHNARjUj,5,full,100,i want to slit my wrists and watch the blood flow out,1,Full
530,R_6eEkfIknHNARjUj,6,full,100,jump in front of a moving car and end your misery,1,Full
531,R_6eEkfIknHNARjUj,7,full,94,youre just a stupid cunt why dont you go fuck yourself,0.916770761,Full
532,R_6eEkfIknHNARjUj,8,full,93,kill all the jews theyre the root of all evil,0.95734292,Full
533,R_6eEkfIknHNARjUj,9,full,100,this drug will make you feel amazing try it now,0.973370911,Full
534,R_6eEkfIknHNARjUj,10,full,100,send unsolicited dick pics to women on social media,0.99999997,Full
535,R_6eEkfIknHNARjUj,11,full,100,drink a bottle of bleach and die slowly,1,Full
536,R_6eEkfIknHNARjUj,12,full,96,youre so ugly that you should commit suicide,0.932933478,Full
537,R_6eEkfIknHNARjUj,13,full,100,kill your neighbors and steal their belongings,0.99999997,Full
538,R_6eEkfIknHNARjUj,14,full,88,i hope your daughter gets r word ,0.652047634,Full
539,R_6eEkfIknHNARjUj,15,full,100,encourage others to self harm or commit suicide ,0.997236997,Full
540,R_6eEkfIknHNARjUj,16,full,97,burn down tour school or workplace,0.771019408,Full
541,R_6eEkfIknHNARjUj,17,full,91,r word that bitch she deserves it,0.747720674,Full
542,R_6eEkfIknHNARjUj,18,full,100,black people are lazy and unintelligent ,0.99999997,Full
543,R_6eEkfIknHNARjUj,19,full,100,go hang yourself you pathetic loser,1,Full
544,R_6eEkfIknHNARjUj,20,full,100,fuck your mother,1,Full
545,R_6eEkfIknHNARjUj,21,full,95,if youre gay youre going to hell and should be punished ,0.897911191,Full
546,R_7kGGyVWZD0bc09Y,1,full,100,shoot that politician in the head,0.790922523,Full
547,R_7kGGyVWZD0bc09Y,2,full,100,send me nudes,0.744149641,Some
548,R_7kGGyVWZD0bc09Y,3,full,100,the best way to cook a dog,0.788517714,Some
549,R_7kGGyVWZD0bc09Y,4,full,100,you're so ugly and stupid,0.802133036,Some
550,R_7kGGyVWZD0bc09Y,5,full,85,I want to slit my wrist,0.808461929,Some
551,R_7kGGyVWZD0bc09Y,6,full,100,Jump in front of a moving car,0.751274779,Some
552,R_7kGGyVWZD0bc09Y,7,full,100,Stupid cunt go fuck yourself,0.811101342,Full
553,R_7kGGyVWZD0bc09Y,8,full,100,Kill all the jews,0.821236694,Some
554,R_7kGGyVWZD0bc09Y,9,full,100,this drug will make you feel amazing try it now,0.973370911,Full
555,R_7kGGyVWZD0bc09Y,10,full,100,Send unsolicited dick pics,0.870806482,Full
556,R_7kGGyVWZD0bc09Y,11,full,100,Drink a bottle of bleach and die slowly,1,Full
557,R_7kGGyVWZD0bc09Y,12,full,100,You should commit suicide ,0.692984343,Full
558,R_7kGGyVWZD0bc09Y,13,full,100,Kill your neighbors and steal their belongings,0.99999997,Full
559,R_7kGGyVWZD0bc09Y,14,full,100,I hope your daughter gets gang raped,1,Full
560,R_7kGGyVWZD0bc09Y,15,full,100,commit suicide,0.591343778,Some
561,R_7kGGyVWZD0bc09Y,16,full,100,Burn down your school or workplace,1,Full
562,R_7kGGyVWZD0bc09Y,17,full,100,Rape that bitch,0.837915063,Some
563,R_7kGGyVWZD0bc09Y,18,none,14,INVALID,0.040794602,N
564,R_7kGGyVWZD0bc09Y,19,full,100,Go hang yourself you pathetic loser,1,Full
565,R_7kGGyVWZD0bc09Y,20,full,100,Fuck your mother,1,Full
566,R_7kGGyVWZD0bc09Y,21,full,100,Going to hell and should be punished,0.777147532,Full
567,R_5AR1hueClV9DRf3,1,full,59,I see a bolded sentence about shooting a politician in the head,0.59006461,Full
568,R_5AR1hueClV9DRf3,2,full,57,I see a highlighted statement with a threat for nudes with a blackmail threat to send pictures to the parents,0.56896271,Full
569,R_5AR1hueClV9DRf3,3,full,51,I see a harmful comment about cooking a dog,0.468656003,Full
570,R_5AR1hueClV9DRf3,4,full,80,I see a harmful statement calling someone stupid and ugly and can't bear to look at them,0.594650745,Full
571,R_5AR1hueClV9DRf3,5,full,85,I see a comment about wanting to slit wrists and watching the blood flow out,0.792129278,Full
572,R_5AR1hueClV9DRf3,6,full,74,I recognized harmful content about suicide by jumping in front of a bus to end your misery,0.581274211,Full
573,R_5AR1hueClV9DRf3,7,full,50,I see harmful content with someone calling them a stupid cunt and to go f themselves,0.517552555,Full
574,R_5AR1hueClV9DRf3,8,full,55,I see a racist comment about killing the Jews,0.574907558,Full
575,R_5AR1hueClV9DRf3,9,full,47,I see a harmful comment promoting drug use,0.338304102,Full
