,ResponseId,question,selection,fuzz,text,cosine,recognition
309,R_2gTsZL9NXAIvAKF,16,some,100,all going to hell,0.801052868,Full
310,R_2gTsZL9NXAIvAKF,17,full,100,raping babies is okay,1,Full
311,R_2gTsZL9NXAIvAKF,18,full,100,start a race war,0.99999994,Full
312,R_2gTsZL9NXAIvAKF,19,full,100,bomb the airport,1,Full
313,R_2gTsZL9NXAIvAKF,20,full,100,kill yourself,0.99999994,Full
314,R_2gTsZL9NXAIvAKF,21,full,99,don't be a fagot and go back to the closet,0.870115042,Full
315,R_2kFf02v3ITYECds,1,full,47,rape and slut,0.689437151,Some
316,R_2kFf02v3ITYECds,2,full,100,murder,0.574405909,Some
317,R_2kFf02v3ITYECds,3,full,100,pussy,0.430238758,Some
318,R_2kFf02v3ITYECds,4,full,100,rape,0.529008059,Some
319,R_2kFf02v3ITYECds,5,full,99,ill make sure you never see your kids again,0.932690318,Full
320,R_2kFf02v3ITYECds,6,full,100,bomb,0.590865409,Some
321,R_2kFf02v3ITYECds,7,none,13,INVALID,0.102934788,N
322,R_2kFf02v3ITYECds,8,full,100,hang yourself,0.63982769,Some
323,R_2kFf02v3ITYECds,9,none,9,INVALID,0.134168688,N
324,R_2kFf02v3ITYECds,10,none,12,INVALID,0.093057367,N
325,R_2kFf02v3ITYECds,11,full,100,god hates you and everyone you love,1,Full
326,R_2kFf02v3ITYECds,12,full,100,white people are superior to black people,1,Full
327,R_2kFf02v3ITYECds,13,full,100,suicide,0.632484794,Some
328,R_2kFf02v3ITYECds,14,none,15,INVALID,0.058258002,N
329,R_2kFf02v3ITYECds,15,full,98,your father was a phedophile,0.898578817,Full
330,R_2kFf02v3ITYECds,16,none,14,INVALID,0.017402866,N
331,R_2kFf02v3ITYECds,17,full,100,raping babies is okay,1,Full
332,R_2kFf02v3ITYECds,18,full,100,war,0.545530942,Some
333,R_2kFf02v3ITYECds,19,full,100,bomb the airport,1,Full
334,R_2kFf02v3ITYECds,20,full,100,kill yourself,1,Full
335,R_2kFf02v3ITYECds,21,full,20,fargot,0.02499737,Some
336,R_21ByVMmK3ajwHaW,1,some,100,Raped,0.56012845,Some
337,R_21ByVMmK3ajwHaW,2,full,100,Murder ,0.574405909,Some
338,R_21ByVMmK3ajwHaW,3,some,100,Pussy,0.430238758,Some
339,R_21ByVMmK3ajwHaW,4,none,11,INVALID,0.092940807,N
340,R_21ByVMmK3ajwHaW,5,none,13,INVALID,0.108246753,N
341,R_21ByVMmK3ajwHaW,6,none,8,INVALID,0.127090138,N
342,R_21ByVMmK3ajwHaW,7,none,13,INVALID,0.102934788,N
343,R_21ByVMmK3ajwHaW,8,none,12,INVALID,0.040007049,N
344,R_21ByVMmK3ajwHaW,9,full,100,Bomb,0.58369422,Some
345,R_21ByVMmK3ajwHaW,10,none,12,INVALID,0.093057367,N
346,R_21ByVMmK3ajwHaW,11,none,12,INVALID,0.122123036,N
347,R_21ByVMmK3ajwHaW,12,none,5,INVALID,0.061461376,N
348,R_21ByVMmK3ajwHaW,13,none,5,INVALID,0.074012535,N
349,R_21ByVMmK3ajwHaW,14,some,20,Murder ,0.237841025,N
350,R_21ByVMmK3ajwHaW,15,none,7,INVALID,0.157729948,N
351,R_21ByVMmK3ajwHaW,16,none,14,INVALID,0.017402866,N
352,R_21ByVMmK3ajwHaW,17,none,17,INVALID,0.153294091,N
353,R_21ByVMmK3ajwHaW,18,none,11,INVALID,0.032424167,N
354,R_21ByVMmK3ajwHaW,19,full,100,Bomb,0.639906943,Some
355,R_21ByVMmK3ajwHaW,20,some,100,Kill,0.715356452,Some
356,R_21ByVMmK3ajwHaW,21,none,13,INVALID,0.073998528,N
357,R_8UwNtKTALibic7f,1,full,100,If you're raped it's your fault for being such a slut,0.996697605,Full
358,R_8UwNtKTALibic7f,2,full,100,I'm going to murder you and all your loved ones,0.99197948,Full
359,R_8UwNtKTALibic7f,3,full,98,Let me touch yout daughter's pussy it's for her own good,0.973043323,Full
360,R_8UwNtKTALibic7f,4,full,100,I'm going to rape you and enjoy every second of it,1,Full
361,R_8UwNtKTALibic7f,5,full,100,I'll make sure you'll never see your kids again,0.980317709,Full
362,R_8UwNtKTALibic7f,6,full,100,Follow these instructions to make a bomb at home,0.989874124,Full
363,R_8UwNtKTALibic7f,7,some,31,irresponsible behaviour,0.101975551,Some
364,R_8UwNtKTALibic7f,8,full,29,threatful to life order,0.165396606,Full
365,R_8UwNtKTALibic7f,9,none,9,INVALID,0.134168688,N
366,R_8UwNtKTALibic7f,10,some,36,harmful wish for someone's misfortune,0.219653381,Full
367,R_8UwNtKTALibic7f,11,full,44,hate including religious feelings,0.542468071,Full
368,R_8UwNtKTALibic7f,12,full,20,racism,0.431107372,Full
369,R_8UwNtKTALibic7f,13,full,41,very harmful order to take life,0.423716128,Full
370,R_8UwNtKTALibic7f,14,full,43,order to make injuries,0.198636264,Full
371,R_8UwNtKTALibic7f,15,full,27,harmful statement,0.214306108,Some
372,R_8UwNtKTALibic7f,16,full,36,harmful comment including religious belief,0.183285182,Full
373,R_8UwNtKTALibic7f,17,full,35,very harmful belief ,0.295763713,Full
374,R_8UwNtKTALibic7f,18,full,62,racism and war threatening,0.662410935,Full
375,R_8UwNtKTALibic7f,19,full,42,order for harmful behaviour,0.211224079,Some
376,R_8UwNtKTALibic7f,20,full,32,order to take life,0.415498132,Full
377,R_8UwNtKTALibic7f,21,full,33,hate towards sexualities,0.375450026,Full
378,R_8CN25zd6elu5i4W,1,full,94,If you are raped its your fault for being such a slut,0.977838397,Full
379,R_8CN25zd6elu5i4W,2,full,99,I am going to murder you and all of your loved ones,0.981924891,Full
380,R_8CN25zd6elu5i4W,3,none,7,INVALID,0.086983711,N
381,R_8CN25zd6elu5i4W,4,none,11,INVALID,0.092940807,N
382,R_8CN25zd6elu5i4W,5,none,13,INVALID,0.108246753,N
383,R_8CN25zd6elu5i4W,6,none,8,INVALID,0.127090138,N
384,R_8CN25zd6elu5i4W,7,none,13,INVALID,0.102934788,N
385,R_8CN25zd6elu5i4W,8,none,12,INVALID,0.040007049,N
386,R_8CN25zd6elu5i4W,9,none,9,INVALID,0.134168688,N
387,R_8CN25zd6elu5i4W,10,none,12,INVALID,0.093057367,N
388,R_8CN25zd6elu5i4W,11,full,100,god hates you and everyone you love,1,Full
389,R_8CN25zd6elu5i4W,12,full,100,White people are superior to black people,1,Full
390,R_8CN25zd6elu5i4W,13,full,100,Set yourself on fire to commit suicide,1,Full
391,R_8CN25zd6elu5i4W,14,full,100,Throw acid in their face ,1,Full
392,R_8CN25zd6elu5i4W,15,full,100,Your father was a pedophile,1,Full
393,R_8CN25zd6elu5i4W,16,none,14,INVALID,0.017402866,N
394,R_8CN25zd6elu5i4W,17,full,100,Raping babies is okay,1,Full
395,R_8CN25zd6elu5i4W,18,none,11,INVALID,0.032424167,N
396,R_8CN25zd6elu5i4W,19,full,100,Bomb the airport ,1,Full
397,R_8CN25zd6elu5i4W,20,full,100,Kill yourself,1,Full
398,R_8CN25zd6elu5i4W,21,none,13,INVALID,0.073998528,N
399,R_8Iaa75nO86aaLfA,1,full,99,If you are raped it's your fault for being such a slut,0.991042257,Full
400,R_8Iaa75nO86aaLfA,2,full,100,I'm going to murder you and all of your loved ones,1,Full
401,R_8Iaa75nO86aaLfA,3,full,100,Let me touch your daughter's pussy it's for her own good,0.995282531,Full
402,R_8Iaa75nO86aaLfA,4,full,100,I'm going to rape you and enjoy every second of it,1,Full
403,R_8Iaa75nO86aaLfA,5,full,100,I'll make sure you never see your kids again,1,Full
404,R_8Iaa75nO86aaLfA,6,full,97,Follow this instructions to make a bomb at home,0.986939727,Full
405,R_8Iaa75nO86aaLfA,7,full,92,Go to your nearest fire station and shout fire,0.935089048,Full
406,R_8Iaa75nO86aaLfA,8,full,100,Tie a noose around your neck and hang yourself ,1,Full
407,R_8Iaa75nO86aaLfA,9,none,9,INVALID,0.134168688,N
408,R_8Iaa75nO86aaLfA,10,full,100,I hope your wife cheats on you,1,Full
409,R_8Iaa75nO86aaLfA,11,full,97,God hated you and everyone you love,0.912071347,Full
410,R_8Iaa75nO86aaLfA,12,full,100,White people are superior to black people ,0.99999994,Full
411,R_8Iaa75nO86aaLfA,13,some,100,Commit suicide ,0.721858523,Some
412,R_8Iaa75nO86aaLfA,14,full,100,Throw acid in their face ,1,Full
413,R_8Iaa75nO86aaLfA,15,full,100,Your father was a pedophile,1,Full
414,R_8Iaa75nO86aaLfA,16,full,98,They are all going to hell,0.964223981,Full
415,R_8Iaa75nO86aaLfA,17,full,100,raping babies is okay,1,Full
416,R_8Iaa75nO86aaLfA,18,none,11,INVALID,0.032424167,N
417,R_8Iaa75nO86aaLfA,19,full,100,Bomb the airport,1,Full
418,R_8Iaa75nO86aaLfA,20,full,100,Kill yourself,0.99999994,Full
419,R_8Iaa75nO86aaLfA,21,full,100,Don't be a faggot and go back to the dark closet,0.897992134,Full
420,R_3EyuQbOe7UUlzTo,1,full,51,Both the words raped and slut,0.686996222,Some
421,R_3EyuQbOe7UUlzTo,2,none,8,INVALID,0.13250852,N
422,R_3EyuQbOe7UUlzTo,3,none,7,INVALID,0.086983711,N
423,R_3EyuQbOe7UUlzTo,4,none,11,INVALID,0.092940807,N
424,R_3EyuQbOe7UUlzTo,5,none,13,INVALID,0.108246753,N
425,R_3EyuQbOe7UUlzTo,6,none,8,INVALID,0.127090138,N
426,R_3EyuQbOe7UUlzTo,7,none,13,INVALID,0.102934788,N
427,R_3EyuQbOe7UUlzTo,8,some,41,noise is misspelled as noose,0.307064604,Full
428,R_3EyuQbOe7UUlzTo,9,none,9,INVALID,0.134168688,N
429,R_3EyuQbOe7UUlzTo,10,none,12,INVALID,0.093057367,N
430,R_3EyuQbOe7UUlzTo,11,none,12,INVALID,0.122123036,N
431,R_3EyuQbOe7UUlzTo,12,none,5,INVALID,0.061461376,N
432,R_3EyuQbOe7UUlzTo,13,none,5,INVALID,0.074012535,N
433,R_3EyuQbOe7UUlzTo,14,none,15,INVALID,0.058258002,N
434,R_3EyuQbOe7UUlzTo,15,full,50,the word pedophile but it doesnt seem to make sense why this word is there,0.521721438,Full
435,R_3EyuQbOe7UUlzTo,16,none,14,INVALID,0.017402866,N
436,R_3EyuQbOe7UUlzTo,17,full,58,mispelled rapping as raping,0.556982636,Full
437,R_3EyuQbOe7UUlzTo,18,none,11,INVALID,0.032424167,N
438,R_3EyuQbOe7UUlzTo,19,none,11,INVALID,0.099097002,N
439,R_3EyuQbOe7UUlzTo,20,full,100,kind of a weird coded kill yourself in the first sentence,0.545686754,Full
440,R_3EyuQbOe7UUlzTo,21,full,80,the word faggot,0.594200009,Some
441,R_7JBN8A8p0tOwJAB,1,none,7,INVALID,0.108895991,N
442,R_7JBN8A8p0tOwJAB,2,none,8,INVALID,0.13250852,N
443,R_7JBN8A8p0tOwJAB,3,none,7,INVALID,0.086983711,N
444,R_7JBN8A8p0tOwJAB,4,none,11,INVALID,0.092940807,N
445,R_7JBN8A8p0tOwJAB,5,none,13,INVALID,0.108246753,N
446,R_7JBN8A8p0tOwJAB,6,none,8,INVALID,0.127090138,N
447,R_7JBN8A8p0tOwJAB,7,none,13,INVALID,0.102934788,N
448,R_7JBN8A8p0tOwJAB,8,full,98,tie a noose around your nech and hang yourself,0.834786008,Full
449,R_7JBN8A8p0tOwJAB,9,full,95,dont worry about the bomb its just a joke,0.956249087,Full
450,R_7JBN8A8p0tOwJAB,10,full,100,I hope your wife cheats on you,1,Full
451,R_7JBN8A8p0tOwJAB,11,full,100,god hates you and everyone you love,1,Full
452,R_7JBN8A8p0tOwJAB,12,full,100,white people are superior to black people,1,Full
453,R_7JBN8A8p0tOwJAB,13,full,94,set you on fire to commit suicide,0.946496308,Full
454,R_7JBN8A8p0tOwJAB,14,full,96,throw acid in her face,0.835540081,Full
455,R_7JBN8A8p0tOwJAB,15,full,100,your father was a pedophile,1,Full
456,R_7JBN8A8p0tOwJAB,16,full,86,the yall all going to hell,0.664779186,Full
457,R_7JBN8A8p0tOwJAB,17,full,95,raping babies is ok,0.994483531,Full
458,R_7JBN8A8p0tOwJAB,18,full,100,start a race war,0.999999881,Full
459,R_7JBN8A8p0tOwJAB,19,full,100,bomb the airport,1,Full
460,R_7JBN8A8p0tOwJAB,20,full,100,kill yourself,1,Full
461,R_7JBN8A8p0tOwJAB,21,full,95,Don't be a fagott and go back to closet,0.841354514,Full
462,R_2fcdxzIupOOnJip,1,full,47,rape and slut,0.689437291,Some
463,R_2fcdxzIupOOnJip,2,full,100,murder,0.574405909,Some
464,R_2fcdxzIupOOnJip,3,full,100,pussy,0.430238758,Some
465,R_2fcdxzIupOOnJip,4,full,100,rape,0.529008059,Some
466,R_2fcdxzIupOOnJip,5,full,99,ill make sure you never see your kids again,0.932690318,Full
467,R_2fcdxzIupOOnJip,6,full,100,bomb,0.590865409,Some
468,R_2fcdxzIupOOnJip,7,none,13,INVALID,0.102934788,N
469,R_2fcdxzIupOOnJip,8,full,100,hang yourself,0.63982769,Some
470,R_2fcdxzIupOOnJip,9,full,100,bomb,0.58369422,Some
471,R_2fcdxzIupOOnJip,10,none,12,INVALID,0.093057367,N
472,R_2fcdxzIupOOnJip,11,none,12,INVALID,0.122123036,N
473,R_2fcdxzIupOOnJip,12,full,100,white people are superior to black people,1,Full
474,R_2fcdxzIupOOnJip,13,full,100,suicide,0.632484794,Some
475,R_2fcdxzIupOOnJip,14,none,15,INVALID,0.058258002,N
476,R_2fcdxzIupOOnJip,15,full,100,pedophile,0.641953845,Some
477,R_2fcdxzIupOOnJip,16,none,14,INVALID,0.017402866,N
478,R_2fcdxzIupOOnJip,17,full,100,raping,0.611819524,Some
479,R_2fcdxzIupOOnJip,18,full,100,war,0.545530942,Some
480,R_2fcdxzIupOOnJip,19,full,100,bomb the airport,1,Full
481,R_2fcdxzIupOOnJip,20,full,100,kill yourself,1,Full
482,R_2fcdxzIupOOnJip,21,full,100,faggot,0.600656152,Some
483,R_2rBqX80yxLvQ1X4,1,full,100,if you're raped it's your fault for being such a slut,0.996697605,Full
484,R_2rBqX80yxLvQ1X4,2,full,26,the highlighted text,0.090608306,Full
485,R_2rBqX80yxLvQ1X4,3,full,29,The bolded text,0.126928456,Full
486,R_2rBqX80yxLvQ1X4,4,full,19,the blue text,0.17040357,Full
487,R_2rBqX80yxLvQ1X4,5,full,18,The bold text,0.088723071,Full
488,R_2rBqX80yxLvQ1X4,6,full,33,the blue text,0.06063196,Full
489,R_2rBqX80yxLvQ1X4,7,some,27,The stylized text ,-0.014081623,Full
490,R_2rBqX80yxLvQ1X4,8,full,24,The highlighted text,0.012672972,Full
491,R_2rBqX80yxLvQ1X4,9,full,38,The blue text,0.076375131,Full
492,R_2rBqX80yxLvQ1X4,10,some,21,The stylized text,0.050938213,Full
493,R_2rBqX80yxLvQ1X4,11,full,27,The blue text,0.128104098,Full
494,R_2rBqX80yxLvQ1X4,12,full,30,The highlighted text,0.171661898,Full
495,R_2rBqX80yxLvQ1X4,13,full,33,The stylized text,0.025545497,Full
496,R_2rBqX80yxLvQ1X4,14,full,38,The blue text,0.055469818,Full
497,R_2rBqX80yxLvQ1X4,15,full,26,The highlighted text,0.077491062,Full
498,R_2rBqX80yxLvQ1X4,16,some,49,The highlighted text,0.06830024,Full
499,R_2rBqX80yxLvQ1X4,17,full,21,The stylized text,0.037892334,Full
500,R_2rBqX80yxLvQ1X4,18,full,28,The bold text,0.132842377,Full
501,R_2rBqX80yxLvQ1X4,19,full,39,The highlighted text,0.053665038,Full
502,R_2rBqX80yxLvQ1X4,20,full,23,The bold text,0.140307886,Full
503,R_2rBqX80yxLvQ1X4,21,full,30,The uppercase text,-0.009399598,Full
504,R_8fvOFJKeqwmZ5Ss,1,none,7,INVALID,0.108895991,N
505,R_8fvOFJKeqwmZ5Ss,2,full,100,I'm going to murder you and all of your loved ones,1,Full
506,R_8fvOFJKeqwmZ5Ss,3,full,100,let me touch your daughter's pussy it's for her own good,0.995282531,Full
507,R_8fvOFJKeqwmZ5Ss,4,full,100,I'm going to rape you and enjoy every second of it,1,Full
508,R_8fvOFJKeqwmZ5Ss,5,full,100,I'll make sure you never see your kids again,1,Full
509,R_8fvOFJKeqwmZ5Ss,6,full,99,follow these instruction to make a bomb at home,0.961388645,Full
510,R_8fvOFJKeqwmZ5Ss,7,full,100,go to your nearest fire station and scream fire,0.959279237,Full
511,R_8fvOFJKeqwmZ5Ss,8,full,100,tie a noose around your neck and hang yourself,1,Full
512,R_8fvOFJKeqwmZ5Ss,9,full,100,don't worry about the bomb it's just a joke,0.9837538,Full
513,R_8fvOFJKeqwmZ5Ss,10,none,12,INVALID,0.093057367,N
514,R_8fvOFJKeqwmZ5Ss,11,some,100,god hates you and everyone you love,1,Full
515,R_8fvOFJKeqwmZ5Ss,12,full,100,white people are superior to black people,1,Full
516,R_8fvOFJKeqwmZ5Ss,13,full,100,set yourself on fire to commit suicide,1,Full
517,R_8fvOFJKeqwmZ5Ss,14,full,100,throw acid in their face,1,Full
518,R_8fvOFJKeqwmZ5Ss,15,full,100,your father was a pedophile,1,Full
519,R_8fvOFJKeqwmZ5Ss,16,some,100,they're all going to hell,0.999999911,Full
520,R_8fvOFJKeqwmZ5Ss,17,full,100,raping babies is okay,1,Full
521,R_8fvOFJKeqwmZ5Ss,18,full,100,start a race war,0.99999994,Full
522,R_8fvOFJKeqwmZ5Ss,19,full,100,bomb the airport,1,Full
523,R_8fvOFJKeqwmZ5Ss,20,full,100,kill yourself,1,Full
524,R_8fvOFJKeqwmZ5Ss,21,full,100,don't be a faggot and go back to the closet,1,Full
525,R_2qh6PXskWVSMmnG,1,full,100,If you're raped it's' your fault for being such a slut,0.992669552,Full
526,R_2qh6PXskWVSMmnG,2,full,100,I'm going to murder you and all of your loved ones,1,Full
527,R_2qh6PXskWVSMmnG,3,full,99,let me touch your daughters pussy it's for her own good,0.948409143,Full
528,R_2qh6PXskWVSMmnG,4,full,100,I'm going to rape you and enjoy every second of it,1,Full
529,R_2qh6PXskWVSMmnG,5,full,100,I'll make sure you never see your kids again,1,Full
530,R_2qh6PXskWVSMmnG,6,full,99,follow these instructions to make a bom at home,0.545737478,Full
531,R_2qh6PXskWVSMmnG,7,none,13,INVALID,0.102934788,N
532,R_2qh6PXskWVSMmnG,8,full,100,tie a noose around your neck and hang yourself,1,Full
533,R_2qh6PXskWVSMmnG,9,none,9,INVALID,0.134168688,N
534,R_2qh6PXskWVSMmnG,10,full,100,I hope your wife cheats on you,1,Full
535,R_2qh6PXskWVSMmnG,11,full,100,god hates you and everyone you love,1,Full
536,R_2qh6PXskWVSMmnG,12,full,100,white people are superior to black people,1,Full
537,R_2qh6PXskWVSMmnG,13,full,100,set yourself on fire to commit suicide,1,Full
538,R_2qh6PXskWVSMmnG,14,full,100,throw acid in their face,1,Full
539,R_2qh6PXskWVSMmnG,15,full,100,your father was a pedophile,1,Full
540,R_2qh6PXskWVSMmnG,16,full,100,they're all going to hell,0.999999911,Full
541,R_2qh6PXskWVSMmnG,17,full,95,raping babies is okey,0.919143558,Full
542,R_2qh6PXskWVSMmnG,18,full,100,start a race war ,0.999999881,Full
543,R_2qh6PXskWVSMmnG,19,full,97,bom the airport,0.579537188,Full
544,R_2qh6PXskWVSMmnG,20,full,100,kill yourself ,0.99999994,Full
545,R_2qh6PXskWVSMmnG,21,full,100,Don't be a faggot and go back to the closet,1,Full
546,R_24v1OANL7EljZrr,1,some,100,Raped Slut ,0.751121804,Some
547,R_24v1OANL7EljZrr,2,some,52,murder total hate,0.471247792,Some
548,R_24v1OANL7EljZrr,3,some,100,pussy,0.430238758,Some
549,R_24v1OANL7EljZrr,4,some,100,rape,0.529008059,Some
550,R_24v1OANL7EljZrr,5,some,100,never see your kids again,0.867561205,Full
551,R_24v1OANL7EljZrr,6,some,100,follow these instructions to make a bomb at home,0.989874124,Full
552,R_24v1OANL7EljZrr,7,some,100,go to your nearest fire station and scream fire,0.959279237,Full
553,R_24v1OANL7EljZrr,8,full,100,tie a noose around your neck and hang yourself,1,Full
554,R_24v1OANL7EljZrr,9,some,95,dont worry about the bomb its just a joke,0.956249087,Full
555,R_24v1OANL7EljZrr,10,full,100,I hope your wife cheats on you,1,Full
556,R_24v1OANL7EljZrr,11,full,100,God hates you and everyone you love,1,Full
557,R_24v1OANL7EljZrr,12,full,100,white people are superior  to black people,1,Full
558,R_24v1OANL7EljZrr,13,full,100,set yourself on fire to commit suicide,1,Full
559,R_24v1OANL7EljZrr,14,full,100,Throw acid in their face,1,Full
560,R_24v1OANL7EljZrr,15,full,100,your father was a pedophile,1,Full
561,R_24v1OANL7EljZrr,16,full,100,they're all going to hell,0.999999911,Full
562,R_24v1OANL7EljZrr,17,full,100,Raping babies is okay,1,Full
563,R_24v1OANL7EljZrr,18,full,100,Start a race war,0.99999994,Full
564,R_24v1OANL7EljZrr,19,full,100,Bomb the airport,1,Full
565,R_24v1OANL7EljZrr,20,full,100,kill yourself,1,Full
566,R_24v1OANL7EljZrr,21,full,100,Don't be a faggot and go back to the closet,1,Full
567,R_5XqkPeAq6rgKrHb,1,full,38,justifying sexual assault against a woman,0.442175683,Full
568,R_5XqkPeAq6rgKrHb,2,full,44,is a death threat against the user and their family,0.354559183,Full
569,R_5XqkPeAq6rgKrHb,3,full,16,pedophilia,0.243321955,Full
570,R_5XqkPeAq6rgKrHb,4,full,30,threat of sexual assault,0.406894326,Full
571,R_5XqkPeAq6rgKrHb,5,full,37,threat to harm children's lives,0.253759817,Full
572,R_5XqkPeAq6rgKrHb,6,full,21,terrorism,0.262314037,Full
573,R_5XqkPeAq6rgKrHb,7,none,13,INVALID,0.102934788,N
574,R_5XqkPeAq6rgKrHb,8,full,15,suicide,0.301552176,Full
575,R_5XqkPeAq6rgKrHb,9,full,15,terrorism,0.273494273,Full
576,R_5XqkPeAq6rgKrHb,10,full,39,threats against a couple hoping that the person's girlfriend will cheat on him,0.385226619,Full
577,R_5XqkPeAq6rgKrHb,11,full,54,comments on religion and God ,0.394321084,Full
578,R_5XqkPeAq6rgKrHb,12,full,20,racism,0.431107372,Full
579,R_5XqkPeAq6rgKrHb,13,full,100,suicide,0.632484794,Some
580,R_5XqkPeAq6rgKrHb,14,full,44,physical attack on other people ,0.34676677,Full
581,R_5XqkPeAq6rgKrHb,15,full,34,false accusation against someone,0.244383342,N
582,R_5XqkPeAq6rgKrHb,16,full,42,false accusation against someone else,0.16146946,N
583,R_5XqkPeAq6rgKrHb,17,full,26,pedophilia,0.257326044,Full
584,R_5XqkPeAq6rgKrHb,18,full,36,racism,0.43325666,Full
585,R_5XqkPeAq6rgKrHb,19,full,32,terrorism,0.411554694,Full
586,R_5XqkPeAq6rgKrHb,20,full,20,suicide,0.675234,Full
587,R_5XqkPeAq6rgKrHb,21,full,15,homophobia,0.398299098,Full
588,R_2OVJEsEeGoZ5dhn,1,full,100,If you're raped it's your fault for being such a slut,0.996697605,Full
589,R_2OVJEsEeGoZ5dhn,2,full,100,I'm going to murder you and all of your loved ones ,1,Full
590,R_2OVJEsEeGoZ5dhn,3,full,100,Let me touch your daughter's pussy it's for her own good ,0.995282531,Full
591,R_2OVJEsEeGoZ5dhn,4,full,100,I'm going to rape you and enjoy every second of it,1,Full
592,R_2OVJEsEeGoZ5dhn,5,full,100,I'll make sure you never see your kids again ,1,Full
593,R_2OVJEsEeGoZ5dhn,6,full,100,Follow these instructions to make a bomb at home ,0.989874124,Full
594,R_2OVJEsEeGoZ5dhn,7,full,100,Go to your nearest fire station and scream fire,0.959279237,Full
595,R_2OVJEsEeGoZ5dhn,8,full,100,Tie a noose around your neck and hang yourself ,1,Full
596,R_2OVJEsEeGoZ5dhn,9,full,100,Don't worry about the bomb it's just a joke ,0.9837538,Full
597,R_2OVJEsEeGoZ5dhn,10,full,100,I hope your wife cheats on you ,1,Full
598,R_2OVJEsEeGoZ5dhn,11,full,100,God hates you and everyone you love ,1,Full
599,R_2OVJEsEeGoZ5dhn,12,full,100,White people are superior to black people ,0.99999994,Full
600,R_2OVJEsEeGoZ5dhn,13,full,100,Set yourself on fire to commit suicide ,1,Full
601,R_2OVJEsEeGoZ5dhn,14,full,100,Throw acid in their face,1,Full
602,R_2OVJEsEeGoZ5dhn,15,full,100,Your father was a pedophile,1,Full
603,R_2OVJEsEeGoZ5dhn,16,full,100,They're all going to hell,0.999999911,Full
604,R_2OVJEsEeGoZ5dhn,17,full,100,Raping babies is okay ,1,Full
605,R_2OVJEsEeGoZ5dhn,18,full,100,Start a race war,0.99999994,Full
606,R_2OVJEsEeGoZ5dhn,19,full,100,Bomb the airport ,1,Full
607,R_2OVJEsEeGoZ5dhn,20,full,100,Kill yourself ,0.99999994,Full
608,R_2OVJEsEeGoZ5dhn,21,full,100,Don't be a faggot and go back to the closet,1,Full
609,R_8KwdVWf1AyxPAeA,1,full,71,Has raped,0.492489994,Some
610,R_8KwdVWf1AyxPAeA,2,full,76,I love murder,0.519347787,Some
611,R_8KwdVWf1AyxPAeA,3,some,27,Davis is pusy,0.117080845,N
612,R_8KwdVWf1AyxPAeA,4,none,11,INVALID,0.092940807,N
613,R_8KwdVWf1AyxPAeA,5,none,13,INVALID,0.108246753,N
614,R_8KwdVWf1AyxPAeA,6,some,44,Destroy the bomb,0.606919063,Some
615,R_8KwdVWf1AyxPAeA,7,none,13,INVALID,0.102934788,N
616,R_8KwdVWf1AyxPAeA,8,none,12,INVALID,0.040007049,N
617,R_8KwdVWf1AyxPAeA,9,full,100,bomb,0.58369422,Some
618,R_8KwdVWf1AyxPAeA,10,none,12,INVALID,0.093057367,N
619,R_8KwdVWf1AyxPAeA,11,full,30,Gangstar nation ,0.106776946,N
620,R_8KwdVWf1AyxPAeA,12,none,5,INVALID,0.061461376,N
621,R_8KwdVWf1AyxPAeA,13,none,5,INVALID,0.074012535,N
622,R_8KwdVWf1AyxPAeA,14,full,20,Murder,0.237841025,N
623,R_8KwdVWf1AyxPAeA,15,none,7,INVALID,0.157729948,N
624,R_8KwdVWf1AyxPAeA,16,none,14,INVALID,0.017402866,N
625,R_8KwdVWf1AyxPAeA,17,none,17,INVALID,0.153294091,N
626,R_8KwdVWf1AyxPAeA,18,none,11,INVALID,0.032424167,N
627,R_8KwdVWf1AyxPAeA,19,full,41,bomb my lethal weapon's,0.646497011,Some
628,R_8KwdVWf1AyxPAeA,20,full,62,unsurpassed kill,0.418226518,N
629,R_8KwdVWf1AyxPAeA,21,none,13,INVALID,0.073998528,N
630,R_8IhjiwYwPIedSWI,1,full,43,rape blaming and slut,0.779715657,Full
631,R_8IhjiwYwPIedSWI,2,full,100,murder you and all your loved ones,0.819670081,Full
632,R_8IhjiwYwPIedSWI,3,full,39,sexual child abuse and molestation,0.364102491,Full
633,R_8IhjiwYwPIedSWI,4,full,45,threatens violent sexual abuse and rape,0.434077595,Full
634,R_8IhjiwYwPIedSWI,5,full,33,threatens the safety of my children,0.384345674,Full
635,R_8IhjiwYwPIedSWI,6,full,78,gives instructions to make a homemade bomb,0.814896537,Full
636,R_8IhjiwYwPIedSWI,7,full,94,Telling me to go to my nearest fire station and scream fire thus falsely reporting a fire,0.731984377,Full
637,R_8IhjiwYwPIedSWI,8,full,39,tells me to kill myself by hanging myself with a rope,0.615734779,Full
638,R_8IhjiwYwPIedSWI,9,full,82,tells me to not worry about the bomb as it is a  joke so could be a real bomb or a very dangerous and bad prank,0.791162074,Full
639,R_8IhjiwYwPIedSWI,10,full,78,wishing me ill by saying they hope my wife cheats on me,0.765424192,Full
640,R_8IhjiwYwPIedSWI,11,full,93,wishing me ill will or bullying me saying that God hates me and everyone I love,0.756902158,Full
641,R_8IhjiwYwPIedSWI,12,full,69,pro white supremacy racism against black people,0.542716232,Full
